,payment_sequential,payment_type,payment_installments,payment_value
84399,1,boleto,1,70.97
84400,1,credit_card,4,146.13
84401,1,credit_card,1,8.45
84402,1,credit_card,1,97.04
84403,1,boleto,1,126.01
84404,1,credit_card,4,238.18
84405,1,credit_card,10,135.28
84406,1,credit_card,4,49.09
84407,1,credit_card,3,70.73
84408,5,voucher,1,8.32
84409,1,credit_card,1,36.23
84410,1,credit_card,1,84.7
84411,1,credit_card,1,90.76
84412,1,boleto,1,200.28
84413,1,credit_card,5,59.09
84414,1,credit_card,1,137.6
84415,1,credit_card,5,103.43
84416,1,boleto,1,79.72
84417,12,voucher,1,6.31
84418,1,credit_card,1,348.18
84419,2,voucher,1,50.0
84420,1,credit_card,4,46.81
84421,1,credit_card,6,491.37
84422,1,credit_card,1,46.0
84423,1,boleto,1,60.38
84424,1,credit_card,1,93.36
84425,1,credit_card,10,187.34
84426,1,credit_card,3,207.78
84427,1,credit_card,1,29.38
84428,1,credit_card,8,85.68
84429,1,credit_card,2,29.78
84430,1,credit_card,1,39.36
84431,1,credit_card,10,484.02
84432,1,credit_card,8,237.59
84433,1,boleto,1,123.85
84434,1,credit_card,5,315.75
84435,1,credit_card,5,149.32
84436,1,credit_card,2,126.74
84437,1,credit_card,4,314.26
84438,1,credit_card,2,101.12
84439,1,credit_card,2,41.76
84440,1,credit_card,1,118.35
84441,1,voucher,1,828.32
84442,1,boleto,1,52.0
84443,1,credit_card,2,202.73
84444,1,credit_card,2,80.38
84445,1,credit_card,6,101.63
84446,1,credit_card,1,105.16
84447,1,credit_card,1,34.0
84448,1,credit_card,3,51.69
84449,1,credit_card,3,162.25
84450,1,credit_card,1,126.37
84451,1,credit_card,3,76.36
84452,1,credit_card,3,100.33
84453,1,credit_card,3,92.3
84454,1,credit_card,5,50.68
84455,1,credit_card,1,122.99
84456,1,credit_card,1,99.43
84457,1,boleto,1,104.85
84458,1,credit_card,1,35.93
84459,1,credit_card,1,161.9
84460,1,credit_card,8,232.45
84461,1,credit_card,3,87.7
84462,1,credit_card,3,167.51
84463,1,credit_card,4,40.69
84464,1,credit_card,5,52.2
84465,1,credit_card,2,106.52
84466,1,credit_card,6,66.67
84467,1,credit_card,10,823.16
84468,1,credit_card,2,84.42
84469,1,credit_card,2,153.84
84470,1,credit_card,5,117.94
84471,2,voucher,1,20.06
84472,1,credit_card,1,91.18
84473,1,credit_card,2,59.59
84474,1,credit_card,6,393.15
84475,1,credit_card,10,218.63
84476,1,credit_card,8,161.26
84477,1,credit_card,1,32.09
84478,1,credit_card,1,84.36
84479,1,credit_card,1,68.22
84480,1,credit_card,1,37.54
84481,1,credit_card,1,111.19
84482,1,credit_card,1,70.91
84483,1,credit_card,5,721.74
84484,1,credit_card,4,46.27
84485,2,voucher,1,52.51
84486,1,boleto,1,44.83
84487,1,credit_card,5,347.0
84488,1,credit_card,4,105.28
84489,1,credit_card,1,96.71
84490,1,boleto,1,144.72
84491,2,voucher,1,100.0
84492,1,credit_card,2,243.25
84493,3,voucher,1,20.04
84494,1,credit_card,3,34.29
84495,1,credit_card,1,183.69
84496,1,boleto,1,144.9
84497,1,credit_card,2,220.27
84498,1,boleto,1,38.27
84499,1,credit_card,2,98.62
84500,1,credit_card,1,54.04
84501,1,boleto,1,145.81
84502,2,credit_card,7,187.72
84503,1,credit_card,1,39.42
84504,1,boleto,1,1949.52
84505,1,credit_card,1,45.85
84506,1,credit_card,6,64.26
84507,1,credit_card,2,72.45
84508,1,debit_card,1,206.72
84509,1,credit_card,3,165.56
84510,1,debit_card,1,149.5
84511,2,voucher,1,45.0
84512,1,credit_card,4,2060.2
84513,1,boleto,1,70.46
84514,1,credit_card,1,41.06
84515,1,credit_card,1,21.51
84516,1,credit_card,4,104.65
84517,1,credit_card,4,363.46
84518,1,boleto,1,73.15
84519,1,voucher,1,31.71
84520,1,credit_card,1,42.77
84521,1,credit_card,1,77.31
84522,1,boleto,1,65.0
84523,1,credit_card,1,36.84
84524,2,voucher,1,100.0
84525,1,credit_card,1,76.66
84526,1,credit_card,3,147.15
84527,1,credit_card,10,1511.86
84528,1,credit_card,10,629.51
84529,1,credit_card,4,207.73
84530,1,credit_card,5,207.17
84531,1,credit_card,1,117.94
84532,1,credit_card,3,163.29
84533,1,credit_card,10,1416.41
84534,1,credit_card,2,197.98
84535,1,credit_card,7,194.0
84536,2,voucher,1,89.7
84537,1,credit_card,3,81.11
84538,1,credit_card,9,185.89
84539,1,boleto,1,75.1
84540,1,credit_card,1,21.62
84541,1,credit_card,6,236.86
84542,1,credit_card,2,206.53
84543,1,boleto,1,31.38
84544,1,boleto,1,32.78
84545,1,credit_card,1,30.1
84546,1,credit_card,2,59.89
84547,1,credit_card,1,34.1
84548,1,credit_card,4,172.67
84549,1,credit_card,6,281.3
84550,1,boleto,1,155.95
84551,1,credit_card,6,126.95
84552,1,credit_card,2,80.56
84553,1,credit_card,1,61.27
84554,1,boleto,1,93.21
84555,1,credit_card,1,25.51
84556,1,credit_card,7,102.03
84557,1,credit_card,6,66.64
84558,1,credit_card,1,148.24
84559,1,credit_card,4,72.14
84560,1,boleto,1,27.8
84561,2,voucher,1,100.0
84562,1,credit_card,6,96.66
84563,1,credit_card,5,163.73
84564,1,credit_card,2,59.05
84565,1,credit_card,8,341.49
84566,1,credit_card,1,54.0
84567,1,boleto,1,51.56
84568,1,credit_card,2,50.93
84569,1,credit_card,3,126.81
84570,1,credit_card,2,116.94
84571,1,credit_card,1,65.35
84572,1,credit_card,1,51.78
84573,1,credit_card,2,97.78
84574,1,credit_card,2,203.08
84575,1,credit_card,4,173.23
84576,1,debit_card,1,91.95
84577,1,credit_card,5,111.15
84578,1,credit_card,1,156.72
84579,1,credit_card,1,286.12
84580,1,credit_card,10,548.31
84581,1,boleto,1,45.13
84582,1,credit_card,5,121.6
84583,1,credit_card,5,335.32
84584,1,credit_card,1,178.38
84585,1,credit_card,3,39.75
84586,1,credit_card,4,120.08
84587,1,credit_card,1,72.58
84588,1,boleto,1,69.22
84589,1,credit_card,1,86.34
84590,1,credit_card,1,4.33
84591,1,boleto,1,122.9
84592,1,credit_card,1,82.9
84593,1,credit_card,3,364.99
84594,1,credit_card,10,375.43
84595,2,voucher,1,54.09
84596,1,boleto,1,42.09
84597,1,credit_card,2,60.62
84598,1,credit_card,2,74.16
84599,1,credit_card,7,130.56
84600,1,credit_card,2,76.34
84601,1,credit_card,1,4.31
84602,1,boleto,1,125.77
84603,1,credit_card,9,136.99
84604,1,voucher,1,45.77
84605,1,boleto,1,185.62
84606,1,boleto,1,74.78
84607,1,credit_card,2,543.75
84608,1,boleto,1,67.12
84609,1,credit_card,2,27.39
84610,1,credit_card,10,240.74
84611,2,credit_card,6,430.89
84612,1,credit_card,2,298.21
84613,1,credit_card,2,144.63
84614,1,voucher,1,44.89
84615,1,credit_card,4,149.44
84616,1,boleto,1,137.71
84617,1,credit_card,2,28.85
84618,1,credit_card,5,54.75
84619,1,credit_card,3,492.25
84620,1,credit_card,5,117.36
84621,1,credit_card,2,105.37
84622,1,boleto,1,35.0
84623,1,voucher,1,49.24
84624,1,credit_card,5,56.7
84625,2,voucher,1,100.0
84626,8,voucher,1,15.16
84627,1,boleto,1,92.39
84628,1,credit_card,1,301.81
84629,1,credit_card,1,219.28
84630,1,credit_card,6,66.73
84631,1,credit_card,4,74.91
84632,1,boleto,1,149.71
84633,1,voucher,1,1.98
84634,1,credit_card,2,145.56
84635,1,credit_card,3,152.1
84636,1,credit_card,10,403.23
84637,2,credit_card,5,215.47
84638,1,credit_card,1,101.71
84639,1,credit_card,1,106.5
84640,2,voucher,1,84.07
84641,1,credit_card,5,99.43
84642,1,credit_card,1,36.19
84643,1,boleto,1,96.3
84644,1,boleto,1,105.73
84645,1,credit_card,2,114.33
84646,1,credit_card,3,54.56
84647,1,boleto,1,219.79
84648,1,credit_card,4,56.37
84649,1,credit_card,3,70.18
84650,1,boleto,1,152.52
84651,1,credit_card,1,101.73
84652,1,boleto,1,65.62
84653,1,credit_card,5,50.22
84654,1,credit_card,1,114.45
84655,1,boleto,1,198.62
84656,1,credit_card,1,51.22
84657,1,boleto,1,91.07
84658,1,credit_card,1,58.14
84659,1,credit_card,6,70.72
84660,1,credit_card,5,104.28
84661,1,debit_card,1,67.68
84662,1,credit_card,10,111.96
84663,1,boleto,1,205.07
84664,1,boleto,1,455.38
84665,1,credit_card,10,181.98
84666,1,credit_card,3,64.0
84667,1,credit_card,1,77.57
84668,1,credit_card,4,40.22
84669,1,boleto,1,208.2
84670,1,credit_card,3,44.69
84671,1,credit_card,6,113.23
84672,1,boleto,1,148.06
84673,1,credit_card,1,22.68
84674,1,boleto,1,139.42
84675,1,credit_card,10,191.56
84676,1,credit_card,1,60.92
84677,1,voucher,1,88.62
84678,1,credit_card,10,217.96
84679,1,credit_card,4,126.47
84680,1,credit_card,2,117.14
84681,1,boleto,1,72.08
84682,1,boleto,1,75.53
84683,1,credit_card,9,93.76
84684,1,credit_card,1,67.5
84685,1,credit_card,3,57.38
84686,1,credit_card,1,46.0
84687,1,credit_card,2,115.44
84688,1,credit_card,3,102.03
84689,1,credit_card,2,46.21
84690,1,credit_card,2,142.96
84691,1,boleto,1,49.49
84692,1,credit_card,10,364.18
84693,1,boleto,1,64.52
84694,1,credit_card,1,117.94
84695,1,credit_card,9,91.45
84696,1,boleto,1,113.33
84697,1,credit_card,1,43.86
84698,1,boleto,1,146.04
84699,1,credit_card,8,816.89
84700,1,credit_card,7,136.74
84701,1,credit_card,8,137.48
84702,1,credit_card,8,1240.85
84703,1,credit_card,10,618.86
84704,1,credit_card,3,601.55
84705,1,credit_card,5,108.61
84706,3,voucher,1,15.04
84707,1,credit_card,2,47.77
84708,1,credit_card,1,68.97
84709,1,boleto,1,37.09
84710,1,credit_card,8,88.27
84711,1,credit_card,1,451.76
84712,1,credit_card,10,974.17
84713,1,credit_card,1,28.09
84714,1,credit_card,4,218.07
84715,1,credit_card,8,236.28
84716,1,credit_card,2,111.11
84717,1,boleto,1,418.56
84718,1,credit_card,2,227.34
84719,1,credit_card,1,36.78
84720,1,credit_card,4,196.99
84721,1,credit_card,8,142.2
84722,1,boleto,1,249.48
84723,1,credit_card,5,69.07
84724,1,credit_card,2,115.36
84725,1,credit_card,1,69.73
84726,2,voucher,1,88.55
84727,1,credit_card,1,67.05
84728,2,voucher,1,21.39
84729,1,boleto,1,94.7
84730,1,voucher,1,100.0
84731,1,credit_card,2,115.35
84732,1,credit_card,5,130.0
84733,1,credit_card,1,74.8
84734,1,credit_card,1,45.28
84735,1,boleto,1,279.52
84736,1,credit_card,1,173.27
84737,1,boleto,1,126.34
84738,1,boleto,1,152.19
84739,1,credit_card,3,299.34
84740,1,boleto,1,44.11
84741,1,credit_card,2,46.0
84742,1,voucher,1,100.0
84743,1,credit_card,4,40.0
84744,1,credit_card,5,178.27
84745,1,credit_card,10,953.53
84746,1,boleto,1,85.98
84747,1,credit_card,1,90.98
84748,1,credit_card,10,157.07
84749,1,boleto,1,40.77
84750,1,credit_card,5,102.96
84751,1,credit_card,1,115.0
84752,1,credit_card,1,55.37
84753,1,boleto,1,100.62
84754,1,voucher,1,20.0
84755,1,credit_card,4,101.7
84756,1,credit_card,1,94.3
84757,1,credit_card,4,40.79
84758,1,credit_card,10,289.42
84759,1,credit_card,6,903.81
84760,1,credit_card,7,141.15
84761,1,boleto,1,119.66
84762,1,boleto,1,948.69
84763,1,credit_card,1,282.43
84764,1,credit_card,4,135.63
84765,1,credit_card,2,94.04
84766,1,credit_card,1,33.78
84767,1,credit_card,8,120.06
84768,1,credit_card,1,127.04
84769,1,boleto,1,29.42
84770,1,credit_card,2,130.25
84771,1,credit_card,1,65.62
84772,1,credit_card,1,105.3
84773,1,credit_card,1,76.08
84774,1,credit_card,1,29.46
84775,1,boleto,1,48.01
84776,1,boleto,1,163.06
84777,1,credit_card,4,134.47
84778,1,credit_card,2,75.4
84779,1,credit_card,2,128.99
84780,1,credit_card,3,205.42
84781,1,credit_card,2,39.25
84782,1,credit_card,5,101.77
84783,1,credit_card,10,116.94
84784,1,credit_card,3,66.62
84785,1,credit_card,5,57.82
84786,1,credit_card,8,673.2
84787,1,credit_card,1,113.71
84788,1,boleto,1,189.19
84789,1,credit_card,2,46.0
84790,1,boleto,1,90.78
84791,1,credit_card,5,106.07
84792,1,credit_card,3,221.64
84793,1,credit_card,5,118.69
84794,4,voucher,1,20.0
84795,1,voucher,1,3.87
84796,1,credit_card,6,166.46
84797,1,credit_card,3,89.88
84798,1,credit_card,1,78.55
84799,1,credit_card,4,94.92
84800,1,credit_card,5,174.32
84801,1,credit_card,6,62.78
84802,1,credit_card,10,267.94
84803,1,credit_card,1,129.14
84804,1,credit_card,1,19.26
84805,1,credit_card,1,117.53
84806,1,credit_card,2,58.55
84807,1,boleto,1,636.74
84808,1,credit_card,10,987.15
84809,1,boleto,1,203.23
84810,1,credit_card,4,89.41
84811,1,voucher,1,105.98
84812,1,credit_card,5,87.75
84813,1,credit_card,1,40.48
84814,1,boleto,1,62.99
84815,1,credit_card,2,102.96
84816,1,credit_card,10,149.56
84817,1,credit_card,1,101.84
84818,1,boleto,1,48.21
84819,1,credit_card,1,115.9
84820,1,credit_card,8,155.34
84821,1,credit_card,2,75.46
84822,1,boleto,1,386.02
84823,1,credit_card,4,125.91
84824,1,boleto,1,66.24
84825,1,credit_card,6,138.62
84826,1,credit_card,3,93.65
84827,1,credit_card,1,5.13
84828,1,voucher,1,20.0
84829,1,credit_card,2,146.44
84830,1,credit_card,1,701.47
84831,1,credit_card,1,19.64
84832,1,boleto,1,54.33
84833,1,credit_card,4,92.12
84834,1,boleto,1,69.12
84835,1,credit_card,5,50.15
84836,1,credit_card,2,31.11
84837,1,credit_card,3,165.81
84838,1,credit_card,1,102.66
84839,1,credit_card,6,95.8
84840,1,credit_card,2,226.22
84841,1,boleto,1,44.29
84842,1,credit_card,1,174.43
84843,1,credit_card,2,33.07
84844,1,boleto,1,104.41
84845,1,credit_card,5,249.61
84846,8,voucher,1,7.54
84847,1,credit_card,10,112.36
84848,1,credit_card,5,57.68
84849,1,credit_card,3,138.22
84850,1,boleto,1,910.2
84851,1,credit_card,8,1359.47
84852,1,credit_card,2,249.5
84853,1,credit_card,8,220.04
84854,1,credit_card,1,0.86
84855,1,credit_card,3,197.02
84856,1,credit_card,10,203.81
84857,1,boleto,1,238.07
84858,1,credit_card,1,46.71
84859,1,boleto,1,103.79
84860,1,credit_card,3,62.48
84861,1,credit_card,6,305.29
84862,1,credit_card,8,114.74
84863,1,credit_card,1,87.64
84864,1,credit_card,10,661.1
84865,1,credit_card,6,155.12
84866,1,credit_card,1,20.62
84867,1,credit_card,3,38.0
84868,1,credit_card,3,251.33
84869,1,credit_card,1,39.84
84870,1,credit_card,10,127.21
84871,1,credit_card,2,155.45
84872,1,credit_card,2,123.92
84873,1,credit_card,3,69.33
84874,1,credit_card,2,66.6
84875,1,credit_card,1,27.85
84876,1,credit_card,2,99.43
84877,1,credit_card,5,138.26
84878,1,credit_card,3,204.12
84879,1,credit_card,5,62.98
84880,1,credit_card,10,102.67
84881,1,boleto,1,88.02
84882,1,credit_card,4,609.27
84883,1,boleto,1,65.09
84884,1,credit_card,3,114.93
84885,1,boleto,1,60.62
84886,1,credit_card,5,127.92
84887,1,debit_card,1,43.55
84888,1,credit_card,1,116.91
84889,1,boleto,1,57.6
84890,1,credit_card,1,133.85
84891,1,credit_card,2,73.27
84892,1,boleto,1,352.55
84893,1,credit_card,3,61.01
84894,1,credit_card,10,278.06
84895,1,credit_card,10,155.14
84896,1,debit_card,1,205.74
84897,1,credit_card,1,77.18
84898,1,voucher,1,49.33
84899,1,credit_card,3,67.94
84900,1,credit_card,10,828.08
84901,1,credit_card,4,671.34
84902,1,debit_card,1,35.69
84903,1,credit_card,3,68.83
84904,2,credit_card,1,117.51
84905,1,credit_card,1,39.5
84906,1,credit_card,1,35.4
84907,1,credit_card,5,266.75
84908,1,boleto,1,85.63
84909,1,credit_card,8,328.17
84910,1,credit_card,3,158.22
84911,1,credit_card,1,217.64
84912,1,credit_card,2,28.86
84913,1,credit_card,1,21.14
84914,1,credit_card,6,86.73
84915,1,credit_card,2,40.37
84916,1,credit_card,5,308.47
84917,1,boleto,1,819.32
84918,1,voucher,1,46.78
84919,2,credit_card,4,45.24
84920,1,credit_card,3,133.35
84921,1,credit_card,6,139.09
84922,1,credit_card,5,521.71
84923,2,voucher,1,218.01
84924,1,credit_card,1,28.75
84925,1,boleto,1,128.23
84926,1,credit_card,1,196.32
84927,3,voucher,1,24.05
84928,1,credit_card,4,159.02
84929,1,credit_card,3,75.29
84930,1,credit_card,1,18.67
84931,1,credit_card,8,246.81
84932,1,credit_card,10,208.88
84933,1,credit_card,8,610.51
84934,1,credit_card,4,140.91
84935,1,debit_card,1,245.12
84936,1,credit_card,2,96.59
84937,1,credit_card,1,58.13
84938,1,credit_card,1,77.57
84939,1,credit_card,1,29.0
84940,1,credit_card,7,73.06
84941,1,credit_card,10,122.49
84942,1,credit_card,5,55.98
84943,1,boleto,1,46.72
84944,1,boleto,1,323.17
84945,1,credit_card,1,95.94
84946,1,voucher,1,33.92
84947,1,credit_card,1,197.02
84948,1,boleto,1,50.87
84949,1,boleto,1,56.78
84950,1,credit_card,2,63.53
84951,1,credit_card,1,73.15
84952,1,credit_card,5,126.78
84953,1,boleto,1,112.42
84954,1,credit_card,2,187.06
84955,1,boleto,1,78.09
84956,1,credit_card,10,692.22
84957,1,credit_card,2,127.28
84958,1,credit_card,4,283.06
84959,1,credit_card,1,46.0
84960,1,credit_card,8,175.64
84961,1,credit_card,3,48.78
84962,1,boleto,1,68.35
84963,1,credit_card,8,225.42
84964,1,voucher,1,116.92
84965,1,credit_card,2,97.8
84966,1,credit_card,2,179.82
84967,1,credit_card,4,478.9
84968,1,boleto,1,125.52
84969,1,credit_card,3,77.57
84970,1,credit_card,3,134.09
84971,1,credit_card,1,66.57
84972,1,boleto,1,131.05
84973,1,credit_card,4,179.04
84974,1,credit_card,3,64.68
84975,1,credit_card,4,220.02
84976,1,credit_card,1,58.91
84977,1,credit_card,1,32.44
84978,1,credit_card,4,270.93
84979,1,boleto,1,224.94
84980,2,voucher,1,20.49
84981,1,credit_card,4,168.13
84982,1,credit_card,8,197.16
84983,1,credit_card,1,62.78
84984,1,boleto,1,280.64
84985,1,boleto,1,37.13
84986,1,boleto,1,552.85
84987,1,boleto,1,39.42
84988,1,credit_card,1,65.0
84989,1,boleto,1,57.59
84990,1,credit_card,8,99.9
84991,1,credit_card,2,90.22
84992,1,credit_card,4,201.85
84993,1,debit_card,1,101.34
84994,1,credit_card,4,946.9
84995,1,credit_card,5,264.52
84996,1,credit_card,12,169.62
84997,1,credit_card,8,298.05
84998,1,credit_card,4,161.9
84999,1,credit_card,8,342.03
85000,1,credit_card,1,131.32
85001,1,credit_card,10,296.71
85002,1,credit_card,3,42.0
85003,1,credit_card,3,138.39
85004,1,credit_card,1,77.06
85005,1,boleto,1,83.79
85006,1,credit_card,4,92.45
85007,1,credit_card,6,607.98
85008,1,credit_card,4,122.07
85009,1,credit_card,5,105.63
85010,1,credit_card,2,51.1
85011,1,boleto,1,41.15
85012,1,credit_card,3,112.67
85013,1,credit_card,1,37.0
85014,1,credit_card,1,113.32
85015,1,credit_card,2,112.77
85016,1,credit_card,1,105.84
85017,1,credit_card,3,458.31
85018,1,debit_card,1,76.18
85019,1,credit_card,10,192.41
85020,1,boleto,1,138.65
85021,1,credit_card,1,50.83
85022,1,credit_card,8,86.99
85023,1,credit_card,5,60.37
85024,1,boleto,1,414.75
85025,1,credit_card,5,142.67
85026,1,credit_card,6,113.2
85027,1,credit_card,2,31.38
85028,1,credit_card,1,31.1
85029,1,credit_card,1,106.25
85030,1,boleto,1,45.7
85031,1,credit_card,1,21.1
85032,1,credit_card,1,107.46
85033,1,credit_card,4,238.67
85034,1,credit_card,6,134.89
85035,1,boleto,1,51.1
85036,1,credit_card,10,343.68
85037,1,credit_card,1,44.0
85038,1,credit_card,10,487.55
85039,1,boleto,1,62.65
85040,1,credit_card,10,266.89
85041,1,credit_card,2,162.83
85042,1,credit_card,1,258.9
85043,1,boleto,1,61.98
85044,1,boleto,1,61.46
85045,1,credit_card,1,3.77
85046,1,credit_card,1,35.13
85047,1,boleto,1,45.13
85048,1,credit_card,3,103.15
85049,1,credit_card,1,43.41
85050,1,boleto,1,32.09
85051,1,debit_card,1,154.36
85052,1,credit_card,3,160.49
85053,1,credit_card,10,125.16
85054,1,credit_card,5,96.01
85055,1,credit_card,1,65.39
85056,1,credit_card,1,58.22
85057,1,credit_card,1,226.11
85058,1,credit_card,1,115.42
85059,1,voucher,1,25.09
85060,1,boleto,1,82.98
85061,1,boleto,1,28.22
85062,1,boleto,1,28.93
85063,1,credit_card,2,28.88
85064,1,boleto,1,77.29
85065,1,credit_card,1,57.72
85066,1,credit_card,3,47.82
85067,1,credit_card,1,137.08
85068,1,credit_card,8,82.12
85069,1,credit_card,2,124.02
85070,1,credit_card,1,66.67
85071,1,credit_card,1,47.71
85072,1,credit_card,1,47.29
85073,1,credit_card,3,263.1
85074,1,credit_card,8,491.52
85075,1,boleto,1,105.37
85076,1,credit_card,10,335.47
85077,1,boleto,1,68.44
85078,1,boleto,1,32.0
85079,1,credit_card,10,188.65
85080,1,credit_card,5,109.73
85081,2,voucher,1,100.0
85082,1,boleto,1,48.22
85083,1,credit_card,1,77.4
85084,1,credit_card,10,252.46
85085,1,credit_card,6,137.12
85086,1,credit_card,1,207.27
85087,1,credit_card,2,143.06
85088,1,boleto,1,143.08
85089,1,credit_card,1,47.99
85090,1,credit_card,5,384.79
85091,1,credit_card,2,125.42
85092,1,credit_card,8,290.0
85093,1,credit_card,3,95.48
85094,1,credit_card,4,470.38
85095,2,voucher,1,111.91
85096,1,boleto,1,78.65
85097,9,voucher,1,30.0
85098,1,credit_card,4,42.18
85099,1,credit_card,1,142.92
85100,1,boleto,1,96.0
85101,1,boleto,1,497.54
85102,1,credit_card,5,231.6
85103,1,credit_card,2,102.72
85104,1,credit_card,3,148.28
85105,1,credit_card,1,101.03
85106,1,credit_card,4,221.35
85107,1,credit_card,2,21.77
85108,1,credit_card,10,307.5
85109,2,voucher,1,13.29
85110,1,debit_card,1,51.14
85111,1,credit_card,5,121.7
85112,1,boleto,1,152.39
85113,1,debit_card,1,112.09
85114,1,boleto,1,148.76
85115,1,credit_card,8,132.6
85116,1,credit_card,3,66.74
85117,1,credit_card,4,130.26
85118,1,voucher,1,33.53
85119,1,credit_card,10,436.32
85120,1,credit_card,7,114.0
85121,1,credit_card,2,57.9
85122,1,credit_card,1,33.79
85123,1,credit_card,2,119.37
85124,1,credit_card,3,73.01
85125,1,credit_card,1,54.98
85126,1,credit_card,2,162.68
85127,1,boleto,1,80.2
85128,1,credit_card,3,103.75
85129,1,credit_card,10,673.23
85130,1,credit_card,3,149.86
85131,1,credit_card,10,1223.06
85132,1,credit_card,1,151.05
85133,1,boleto,1,245.68
85134,1,voucher,1,31.77
85135,1,boleto,1,78.36
85136,1,credit_card,2,119.74
85137,1,voucher,1,22.29
85138,1,credit_card,1,104.68
85139,1,credit_card,1,43.0
85140,1,credit_card,1,53.35
85141,1,credit_card,1,43.88
85142,1,credit_card,3,72.63
85143,1,credit_card,2,189.42
85144,1,credit_card,5,251.86
85145,1,credit_card,6,60.15
85146,1,credit_card,5,117.85
85147,1,credit_card,1,31.75
85148,1,credit_card,3,132.24
85149,1,boleto,1,74.4
85150,1,boleto,1,130.46
85151,1,credit_card,8,156.51
85152,1,boleto,1,204.62
85153,1,credit_card,4,220.04
85154,1,credit_card,10,158.88
85155,1,credit_card,1,57.85
85156,1,boleto,1,159.33
85157,1,credit_card,1,23.38
85158,1,credit_card,3,37.77
85159,1,credit_card,8,204.59
85160,1,credit_card,5,115.5
85161,1,boleto,1,93.63
85162,1,credit_card,8,251.15
85163,1,credit_card,2,114.68
